start_survey,Latitude,Longitude,Altitude,Accuracy,Surveyor_ID,Surveyor_ID_other,Start_sampling,Found_pellets,End_sampling,Time_to_scat,Barcode,Suspected_organism,Season/survey,Cq(IS2404),QPCR result
Wed Dec 19 00:24:36 UTC 2018,-38.34808574,144.7457375,26.37572649,4,2,,0:24:00,1,0:25:00,0:01:00,RES18-00076,2,Summer,NEG,IS2404_NEG
Wed Dec 19 00:26:13 UTC 2018,-38.34812846,144.7456274,16.79136206,4,2,,0:26:00,1,0:26:00,0:00:00,RES18-00099,1,Summer,NEG,IS2404_NEG
Wed Dec 19 00:29:49 UTC 2018,-38.34617634,144.7445734,2.818772175,4,2,,0:30:00,1,0:30:00,0:00:00,RES18-00100,1,Summer,30.53,IS2404_POS
Wed Dec 19 00:34:12 UTC 2018,-38.34948524,144.7449883,-57.04548878,8,2,,0:34:00,1,0:34:00,0:00:00,RES18-00101,1,Summer,NEG,IS2404_NEG
Wed Dec 19 00:36:26 UTC 2018,-38.34849051,144.7470376,29.78463904,8,2,,0:36:00,1,0:37:00,0:01:00,RES18-00102,1,Summer,NEG,IS2404_NEG
Wed Dec 19 00:40:59 UTC 2018,-38.34706762,144.7486577,14.92183753,4,2,,0:41:00,1,0:41:00,0:00:00,RES18-00103,1,Summer,30.16,IS2404_POS
Wed Dec 19 00:48:47 UTC 2018,-38.34481584,144.7530091,24.16002154,6,2,,0:48:00,1,0:50:00,0:02:00,RES18-00104,1,Summer,30.72,IS2404_POS
Wed Dec 19 00:53:11 UTC 2018,-38.34643997,144.7510446,10.34192746,4,2,,0:53:00,1,0:53:00,0:00:00,RES18-00105,1,Summer,NEG,IS2404_NEG
Wed Dec 19 00:56:46 UTC 2018,-38.34746245,144.7498649,0.258392273,6,2,,0:56:00,1,0:57:00,0:01:00,RES18-00106,1,Summer,NEG,IS2404_NEG
Wed Dec 19 01:01:40 UTC 2018,-38.34719572,144.753345,14.85573598,6,2,,1:01:00,1,1:02:00,0:01:00,RES18-00107,1,Summer,NEG,IS2404_NEG
Wed Dec 19 01:07:27 UTC 2018,-38.3456679,144.7551367,4.088661703,6,2,,1:07:00,1,1:07:00,0:00:00,RES18-00108,1,Summer,NEG,IS2404_NEG
Tue Dec 18 23:05:17 UTC 2018,-38.34112707,144.7389441,13.69600347,8,3,,23:12:00,1,23:28:00,NA,RES18-00324,1,Summer,NEG,IS2404_NEG
Tue Dec 18 23:53:13 UTC 2018,-38.34294724,144.7399098,40.0316931,12,3,,23:53:00,1,23:53:00,0:00:00,RES18-00325,1,Summer,NEG,IS2404_NEG
Tue Dec 18 23:57:40 UTC 2018,-38.34104136,144.7402871,33.33535583,8,3,,23:58:00,1,23:58:00,0:00:00,RES18-00326,1,Summer,NEG,IS2404_NEG
Wed Dec 19 00:02:10 UTC 2018,-38.33935102,144.739531,40.72038858,8,3,,0:02:00,1,0:04:00,0:02:00,RES18-00327,1,Summer,NEG,IS2404_NEG
Wed Dec 19 00:08:56 UTC 2018,-38.33936657,144.7418206,23.98795305,6,3,,0:09:00,1,0:11:00,0:02:00,RES18-00328,1,Summer,NEG,IS2404_NEG
Wed Dec 19 00:15:23 UTC 2018,-38.33956835,144.7444222,24.75400441,8,3,,0:15:00,1,0:16:00,0:01:00,RES18-00329,1,Summer,NEG,IS2404_NEG
Wed Dec 19 00:19:09 UTC 2018,-38.33876258,144.7423157,17.8517192,6,3,,0:19:00,1,0:20:00,0:01:00,RES18-00330,1,Summer,29.82,IS2404_POS
Wed Dec 19 00:23:18 UTC 2018,-38.34013393,144.7455267,18.5772075,6,3,,0:23:00,1,0:24:00,0:01:00,RES18-00331,1,Summer,NEG,IS2404_NEG
Wed Dec 19 00:28:08 UTC 2018,-38.34173224,144.7452412,33.78510658,8,3,,0:28:00,1,0:28:00,0:00:00,RES18-00332,1,Summer,NEG,IS2404_NEG
Wed Dec 19 00:32:11 UTC 2018,-38.3409639,144.7430977,22.3336436,4,3,,0:32:00,1,0:33:00,0:01:00,RES18-00333,1,Summer,NEG,IS2404_NEG
Wed Dec 19 00:40:53 UTC 2018,-38.34369691,144.7409536,23.94284345,8,3,,0:41:00,1,0:42:00,0:01:00,RES18-00335,1,Summer,23.58,IS2404_POS
Wed Dec 19 00:46:12 UTC 2018,-38.34564372,144.7400549,32.35202696,4,3,,1:46:00,1,1:47:00,0:01:00,RES18-00336,1,Summer,NEG,IS2404_NEG
Wed Dec 19 00:49:15 UTC 2018,-38.34547603,144.7426507,37.42678547,6,3,,0:51:00,1,0:51:00,0:00:00,RES18-00337,1,Summer,NEG,IS2404_NEG
Wed Dec 19 00:55:39 UTC 2018,-38.34720679,144.7417335,18.90143069,4,3,,0:55:00,1,0:56:00,0:01:00,RES18-00338,1,Summer,NEG,IS2404_NEG
Wed Dec 19 01:01:08 UTC 2018,-38.34624234,144.7438276,17.12799118,8,3,,1:01:00,1,1:01:00,0:00:00,RES18-00339,1,Summer,33.41,IS2404_POS
Wed Dec 19 01:03:45 UTC 2018,-38.34487431,144.7457358,36.22587398,8,3,,1:04:00,1,1:04:00,0:00:00,RES18-00340,1,Summer,NEG,IS2404_NEG
Wed Dec 19 01:08:28 UTC 2018,-38.34236011,144.7444518,6.143632334,8,3,,1:08:00,1,1:10:00,0:02:00,RES18-00341,1,Summer,NEG,IS2404_NEG
Wed Dec 19 01:13:26 UTC 2018,-38.34379417,144.7469357,13.15086722,6,3,,1:13:00,1,1:14:00,0:01:00,RES18-00342,1,Summer,NEG,IS2404_NEG
Wed Dec 19 01:17:11 UTC 2018,-38.34254076,144.7489065,23.81226485,16,3,,1:17:00,1,1:19:00,0:02:00,RES18-00343,1,Summer,NEG,IS2404_NEG
Wed Dec 19 01:22:53 UTC 2018,-38.3436744,144.7514853,34.12703637,6,3,,1:23:00,1,1:23:00,0:00:00,RES18-00344,1,Summer,NEG,IS2404_NEG
Wed Dec 19 02:36:46 UTC 2018,-38.33853442,144.7390787,25.05973264,8,3,,3:36:00,2,,,,,Summer,No_pellet_found,No_pellet_found
Wed Dec 19 02:43:17 UTC 2018,-38.33645577,144.7389893,27.3943892,8,3,,2:43:00,1,2:44:00,0:01:00,RES18-00422,1,Summer,31.50,IS2404_POS
Wed Dec 19 02:47:48 UTC 2018,-38.33766051,144.7370599,15.96511853,8,3,,2:48:00,2,,,,,Summer,No_pellet_found,No_pellet_found
Wed Dec 19 02:55:52 UTC 2018,-38.33640487,144.7415279,24.25993998,6,3,,2:56:00,1,2:57:00,0:01:00,RES18-00345,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:00:51 UTC 2018,-38.33664076,144.7440669,43.35828871,48,3,,3:01:00,1,3:01:00,0:00:00,RES18-00444,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:04:58 UTC 2018,-38.33575855,144.7417708,40.96781325,8,3,,3:05:00,1,3:05:00,0:00:00,RES18-00346,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:08:29 UTC 2018,-38.33400391,144.7411263,33.60520159,8,3,,3:08:00,1,3:09:00,0:01:00,RES18-00347,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:15:12 UTC 2018,-38.33611508,144.741134,55.50096462,8,3,,3:15:00,1,3:15:00,0:00:00,RES18-00348,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:19:56 UTC 2018,-38.33518541,144.7389696,31.35430915,6,3,,3:20:00,1,3:23:00,0:03:00,RES18-00349,1,Summer,32.40,IS2404_POS
Wed Dec 19 03:25:04 UTC 2018,-38.33455727,144.736518,43.92462498,16,3,,3:25:00,1,3:25:00,0:00:00,RES18-00350,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:29:27 UTC 2018,-38.33357958,144.7380726,24.01509732,8,3,,3:29:00,1,3:31:00,0:02:00,RES18-00351,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:33:44 UTC 2018,-38.33304123,144.7360325,47.62306708,16,3,,3:33:00,1,3:34:00,0:01:00,RES18-00352,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:39:17 UTC 2018,-38.33204881,144.7389064,39.80950331,8,3,,3:39:00,1,3:39:00,0:00:00,RES18-00353,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:43:03 UTC 2018,-38.33052001,144.7374649,26.29681188,6,3,,3:43:00,1,3:43:00,0:00:00,RES18-00354,1,Summer,28.42,IS2404_POS
Wed Dec 19 03:45:36 UTC 2018,-38.33019457,144.73545,23.86768586,8,3,,3:45:00,1,3:46:00,0:01:00,RES18-00355,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:49:45 UTC 2018,-38.32897341,144.7364599,20.20069482,8,3,,3:49:00,1,3:50:00,0:01:00,RES18-00356,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:52:49 UTC 2018,-38.32936418,144.7393048,36.96737741,8,3,,3:52:00,1,3:53:00,0:01:00,RES18-00357,1,Summer,NEG,IS2404_NEG
Wed Dec 19 04:00:36 UTC 2018,-38.33575188,144.7357445,25.32993041,12,3,,4:00:00,1,4:02:00,0:02:00,RES18-00358,1,Summer,NEG,IS2404_NEG
Wed Dec 19 02:58:47 UTC 2018,-38.34691328,144.7554312,39.18024851,8,2,,2:59:00,1,2:59:00,0:00:00,RES18-00109,1,Summer,28.24,IS2404_POS
Wed Dec 19 03:01:07 UTC 2018,-38.34847598,144.753747,9.836463194,6,2,,3:01:00,1,3:01:00,0:00:00,RES18-00110,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:04:20 UTC 2018,-38.34708573,144.7544459,-15.549393,6,2,,3:04:00,1,3:04:00,0:00:00,RES18-00111,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:06:58 UTC 2018,-38.34768395,144.7521964,34.21318927,4,2,,3:07:00,1,3:07:00,0:00:00,RES18-00112,1,Summer,32.96,IS2404_POS
Wed Dec 19 03:11:04 UTC 2018,-38.34868894,144.7510951,15.78543173,4,2,,3:11:00,1,3:12:00,0:01:00,RES18-00113,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:15:59 UTC 2018,-38.35011559,144.754581,12.0947887,8,2,,3:16:00,1,3:16:00,0:00:00,RES18-00114,1,Summer,28.82,IS2404_POS
Wed Dec 19 03:18:50 UTC 2018,-38.35043179,144.7519219,2.086862579,6,2,,3:19:00,1,3:19:00,0:00:00,RES18-00115,1,Summer,34.07,IS2404_POS
Wed Dec 19 03:22:19 UTC 2018,-38.35195195,144.7500911,13.39865513,6,2,,3:22:00,1,3:24:00,0:02:00,RES18-00116,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:26:22 UTC 2018,-38.35072609,144.7481865,6.854686633,4,2,,3:26:00,1,3:27:00,0:01:00,RES18-00117,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:29:27 UTC 2018,-38.34875205,144.7479928,8.291166145,6,2,,3:29:00,1,3:30:00,0:01:00,RES18-00118,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:32:52 UTC 2018,-38.34892828,144.7506904,13.2448386,8,2,,3:33:00,1,3:33:00,0:00:00,RES18-00119,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:38:12 UTC 2018,-38.35057083,144.7544521,-2.703334494,6,2,,3:38:00,1,3:38:00,0:00:00,RES18-00120,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:43:38 UTC 2018,-38.3489593,144.7562478,5.537255192,4,2,,3:43:00,1,3:45:00,0:02:00,RES18-00121,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:47:34 UTC 2018,-38.3477373,144.7578728,12.40629444,6,2,,3:47:00,1,3:48:00,0:01:00,RES18-00122,1,Summer,28.41,IS2404_POS
Wed Dec 19 03:51:31 UTC 2018,-38.35246436,144.7529714,59.66468439,8,2,,3:51:00,1,3:51:00,0:00:00,RES18-00123,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:53:39 UTC 2018,-38.3542717,144.7531604,11.60720321,8,2,,3:53:00,1,3:53:00,0:00:00,RES18-00125,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:55:48 UTC 2018,-38.35343161,144.7550307,16.45870817,4,2,,3:55:00,1,3:56:00,0:01:00,RES18-00093,1,Summer,NEG,IS2404_NEG
Wed Dec 19 03:58:34 UTC 2018,-38.35172892,144.7559782,17.28652563,6,2,,3:58:00,1,3:58:00,0:00:00,RES18-00124,1,Summer,NEG,IS2404_NEG
Wed Dec 19 04:00:15 UTC 2018,-38.35015719,144.7580192,19.93121124,6,2,,4:00:00,1,4:01:00,0:01:00,RES18-00126,1,Summer,31.01,IS2404_POS
Wed Dec 19 04:04:04 UTC 2018,-38.34843296,144.75991,16.07287873,8,2,,4:04:00,1,4:05:00,0:01:00,RES18-00079,1,Summer,31.02,IS2404_POS
Wed Dec 19 04:08:08 UTC 2018,-38.34966907,144.7577431,23.28567516,4,2,,4:08:00,1,4:08:00,0:00:00,RES18-00078,1,Summer,NEG,IS2404_NEG
Wed Dec 19 04:10:12 UTC 2018,-38.35088124,144.7557776,25.60932727,4,2,,4:10:00,1,4:10:00,0:00:00,RES18-00077,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:13:53 UTC 2019,-38.37387548,144.8096032,31.06391649,8,3,,23:14:00,1,23:15:00,0:01:00,RES18-00182,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:19:23 UTC 2019,-38.37351964,144.8070012,12.95015789,8,3,,23:19:00,1,23:20:00,0:01:00,RES18-00183,1,Summer,31.91,IS2404_POS
Sun Jan 20 23:20:47 UTC 2019,-38.35270736,144.7487159,19.87176514,4.288,1,,23:21:00,1,23:21:00,0:00:00,RES18-00087,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:23:59 UTC 2019,-38.35395576,144.7469548,11.21176147,6.432,1,,23:24:00,1,23:24:00,0:00:00,RES18-00175,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:24:46 UTC 2019,-38.3715263,144.8078547,20.99532011,4,3,,23:24:00,1,23:25:00,0:01:00,RES18-00184,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:28:02 UTC 2019,-38.36949593,144.8086732,36.59980684,8,3,,23:28:00,1,23:28:00,0:00:00,RES18-00185,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:28:06 UTC 2019,-38.35526592,144.7454519,33.86627197,6.432,1,,23:28:00,1,23:28:00,0:00:00,RES18-00169,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:34:22 UTC 2019,-38.35267401,144.7469271,10.30599976,4.288,1,,23:34:00,1,23:34:00,0:00:00,RES18-00180,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:01:26 UTC 2019,-38.36862871,144.8117809,26.32838638,8,3,,23:35:00,1,23:36:00,0:01:00,RES18-00187,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:40:48 UTC 2019,-38.37039263,144.810821,26.56067362,6,3,,23:40:00,1,23:41:00,0:01:00,RES18-00188,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:39:33 UTC 2019,-38.35347155,144.7497161,14.70532227,4.288,1,,23:39:00,1,23:39:00,0:00:00,RES18-00177,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:43:04 UTC 2019,-38.35459772,144.7482054,27.07269287,5.36,1,,23:42:00,1,23:43:00,0:01:00,RES18-00179,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:45:37 UTC 2019,-38.37228731,144.8104764,9.766741672,6,3,,23:45:00,1,23:46:00,0:01:00,RES18-00189,1,Summer,35.25,IS2404_POS
Sun Jan 20 23:47:42 UTC 2019,-38.35408837,144.7504696,33.69360352,7.504,1,,23:46:00,1,23:47:00,0:01:00,RES18-00178,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:51:06 UTC 2019,-38.3554677,144.7486993,26.94329834,4.288,1,,23:50:00,1,23:51:00,0:01:00,RES18-00181,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:51:23 UTC 2019,-38.3733772,144.8059688,18.37097042,8,3,,23:51:00,1,23:52:00,0:01:00,RES18-00190,1,Summer,37.08,IS2404_POS
Sun Jan 20 23:54:59 UTC 2019,-38.35581495,144.7496,25.71038818,4.288,1,,23:54:00,1,23:55:00,0:01:00,RES18-00176,1,Summer,NEG,IS2404_NEG
Sun Jan 20 23:57:01 UTC 2019,-38.37125817,144.8054846,29.98105002,4,3,,23:57:00,1,23:57:00,0:00:00,RES18-00191,1,Summer,36.27,IS2404_POS
Sun Jan 20 23:59:37 UTC 2019,-38.35508108,144.7522897,17.21984863,4.288,1,,23:58:00,1,23:59:00,0:01:00,RES18-00168,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:01:10 UTC 2019,-38.36939422,144.8056475,22.95027544,6,3,,0:01:00,1,0:01:00,0:00:00,RES18-00192,1,Summer,32.93,IS2404_POS
Mon Jan 21 00:02:59 UTC 2019,-38.3564193,144.750055,25.33587646,5.36,1,,0:02:00,1,0:03:00,0:01:00,RES18-00155,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:06:38 UTC 2019,-38.36730243,144.8056693,30.25013994,8,3,,0:06:00,1,0:07:00,0:01:00,RES18-00193,1,Summer,37.72,IS2404_POS
Mon Jan 21 00:08:21 UTC 2019,-38.35802168,144.7515349,19.83642578,6.432,1,,0:07:00,1,0:08:00,0:01:00,RES18-00167,1,Summer,37.00,IS2404_POS
Mon Jan 21 00:10:41 UTC 2019,-38.36633035,144.8026165,34.03718699,6,3,,0:10:00,1,0:13:00,0:03:00,RES18-00194,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:15:17 UTC 2019,-38.36837502,144.8021955,22.88205159,8,3,,0:15:00,1,0:15:00,0:00:00,RES18-00195,1,Summer,38.06,IS2404_POS
Mon Jan 21 00:15:07 UTC 2019,-38.35873124,144.7538611,16.29852295,7.504,1,,0:14:00,1,0:15:00,0:01:00,RES18-00170,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:23:57 UTC 2019,-38.36058787,144.7552841,17.3949585,4.288,1,,0:23:00,1,0:24:00,0:01:00,RES18-00166,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:25:01 UTC 2019,-38.37039062,144.8018882,23.57624736,8,3,,0:25:00,1,0:25:00,0:00:00,RES18-00196,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:27:15 UTC 2019,-38.36262677,144.7556058,15.00671387,6.432,1,,0:26:00,1,0:27:00,0:01:00,RES18-00171,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:29:20 UTC 2019,-38.37230244,144.8015143,14.21935905,6,3,,0:29:00,1,0:29:00,0:00:00,RES18-00197,1,Summer,34.39,IS2404_POS
Mon Jan 21 00:30:57 UTC 2019,-38.36107025,144.7574053,11.34606934,4.288,1,,0:30:00,1,0:31:00,0:01:00,RES18-00165,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:31:54 UTC 2019,-38.37186506,144.7989126,39.03012811,8,3,,0:32:00,1,0:32:00,0:00:00,RES18-00198,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:34:30 UTC 2019,-38.36023091,144.759252,8.310180664,4.288,1,,0:32:00,1,0:34:00,0:02:00,RES18-00158,2,Summer,NEG,IS2404_NEG
Mon Jan 21 00:36:11 UTC 2019,-38.36974607,144.7992501,39.11453024,8,3,,0:36:00,1,0:37:00,0:01:00,RES18-00199,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:39:23 UTC 2019,-38.36748214,144.7998,16.79917063,8,3,,0:39:00,1,0:39:00,0:00:00,RES18-00200,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:39:22 UTC 2019,-38.36248383,144.7576477,12.72790527,3.216,1,,0:37:00,1,0:39:00,0:02:00,RES18-00161,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:43:32 UTC 2019,-38.3655155,144.7993503,-1.010252855,8,3,,0:43:00,1,0:43:00,0:00:00,RES18-00201,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:45:23 UTC 2019,-38.36437556,144.7562166,13.46759033,7.504,1,,0:44:00,1,0:45:00,0:01:00,RES18-00164,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:47:15 UTC 2019,-38.36514892,144.7967958,17.1223036,8,3,,0:47:00,1,0:47:00,0:00:00,RES18-00202,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:51:36 UTC 2019,-38.36317731,144.7588564,4.82119751,7.504,1,,0:50:00,1,0:51:00,0:01:00,RES18-00163,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:52:30 UTC 2019,-38.36720148,144.7958474,19.32950805,8,3,,0:52:00,1,0:53:00,0:01:00,RES18-00203,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:56:32 UTC 2019,-38.36438478,144.7575072,12.46417236,4.288,1,,0:54:00,1,0:56:00,0:02:00,RES18-00172,1,Summer,NEG,IS2404_NEG
Mon Jan 21 00:56:40 UTC 2019,-38.36919151,144.7951221,14.54021675,4,3,,0:57:00,1,0:58:00,0:01:00,RES18-00204,1,Summer,35.14,IS2404_POS
Mon Jan 21 00:59:46 UTC 2019,-38.36183487,144.7607629,4.044494629,7.504,1,,0:58:00,1,1:00:00,0:02:00,RES18-00162,1,Summer,NEG,IS2404_NEG
Mon Jan 21 01:00:42 UTC 2019,-38.37079007,144.7939177,33.04000284,16,3,,1:00:00,1,1:01:00,0:01:00,RES18-00205,1,Summer,NEG,IS2404_NEG
Mon Jan 21 01:06:07 UTC 2019,-38.37080585,144.7912302,25.60945809,4,3,,1:06:00,1,1:06:00,0:00:00,RES18-00206,1,Summer,NEG,IS2404_NEG
Mon Jan 21 01:07:40 UTC 2019,-38.363404,144.7623339,14.60479736,5.36,1,,1:04:00,1,1:07:00,0:03:00,RES18-00173,1,Summer,NEG,IS2404_NEG
Mon Jan 21 01:09:21 UTC 2019,-38.36901601,144.7900863,22.45454199,12,3,,1:09:00,1,1:09:00,0:00:00,RES18-00207,1,Summer,38.30,IS2404_POS
Mon Jan 21 01:11:59 UTC 2019,-38.36512385,144.7602921,-0.13482666,7.504,1,,1:10:00,1,1:12:00,0:02:00,RES18-00174,1,Summer,NEG,IS2404_NEG
Mon Jan 21 01:15:22 UTC 2019,-38.36506076,144.7909136,21.11807253,6,3,,1:15:00,1,1:15:00,0:00:00,RES18-00209,1,Summer,NEG,IS2404_NEG
Mon Jan 21 01:19:10 UTC 2019,-38.36339219,144.7889966,7.162896002,8,3,,1:19:00,1,1:20:00,0:01:00,RES18-00210,1,Summer,NEG,IS2404_NEG
Mon Jan 21 01:18:31 UTC 2019,-38.36585258,144.7591871,3.672546387,7.504,1,,1:16:00,1,1:18:00,0:02:00,RES18-00160,1,Summer,NEG,IS2404_NEG
Mon Jan 21 01:26:05 UTC 2019,-38.36568469,144.7613566,-0.257080078,6.432,1,,1:24:00,1,1:26:00,0:02:00,RES18-00159,1,Summer,40.00,IS2404_POS
Mon Jan 21 01:29:12 UTC 2019,-38.36362788,144.7636619,15.68780518,7.504,1,,1:28:00,1,1:29:00,0:01:00,RES18-00157,1,Summer,NEG,IS2404_NEG
Mon Jan 21 02:35:03 UTC 2019,-38.35180925,144.7590882,15.46026611,5.36,1,,2:34:00,1,2:35:00,0:01:00,RES18-00133,2,Summer,NEG,IS2404_NEG
Mon Jan 21 02:38:18 UTC 2019,-38.3530438,144.7574753,14.16119385,7.504,1,,2:37:00,1,2:38:00,0:01:00,RES18-00156,1,Summer,NEG,IS2404_NEG
Mon Jan 21 02:42:27 UTC 2019,-38.35119053,144.7585396,29.79699707,4.288,1,,2:41:00,1,2:42:00,0:01:00,RES18-00088,1,Summer,NEG,IS2404_NEG
Mon Jan 21 02:43:14 UTC 2019,-38.36600162,144.7881777,10.98043375,8,3,,2:43:00,1,2:44:00,0:01:00,RES18-00211,1,Summer,NEG,IS2404_NEG
Mon Jan 21 02:50:59 UTC 2019,-38.37022232,144.787279,-1.304317605,8,3,,2:51:00,1,2:51:00,0:00:00,RES18-00213,1,Summer,NEG,IS2404_NEG
Mon Jan 21 02:53:36 UTC 2019,-38.37204496,144.7871968,22.8732063,12,3,,2:53:00,1,2:54:00,0:01:00,RES18-00214,1,Summer,NEG,IS2404_NEG
Mon Jan 21 02:52:21 UTC 2019,-38.34970785,144.7620635,15.57696533,4.288,1,,2:50:00,1,2:52:00,0:02:00,RES18-00154,1,Summer,NEG,IS2404_NEG
Mon Jan 21 02:57:12 UTC 2019,-38.37067572,144.7851825,16.8029754,6,3,,2:57:00,1,2:57:00,0:00:00,RES18-00215,1,Summer,NEG,IS2404_NEG
Mon Jan 21 02:57:02 UTC 2019,-38.35439261,144.7622054,-0.165618896,5.36,1,,2:56:00,1,2:57:00,0:01:00,RES18-00153,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:00:07 UTC 2019,-38.36871836,144.7850153,4.113900286,8,3,,3:00:00,1,3:01:00,0:01:00,RES18-00216,1,Summer,38.97,IS2404_POS
Mon Jan 21 02:59:51 UTC 2019,-38.3558755,144.7601738,16.95922852,5.36,1,,2:59:00,1,3:00:00,0:01:00,RES18-00152,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:02:49 UTC 2019,-38.3574094,144.7582677,-0.998077393,7.504,1,,3:01:00,1,3:03:00,0:02:00,RES18-00151,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:07:03 UTC 2019,-38.36681288,144.785298,2.476715286,6,3,,3:07:00,1,3:07:00,0:00:00,RES18-00217,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:06:40 UTC 2019,-38.35673016,144.7564684,20.62103271,5.36,1,,3:05:00,1,3:06:00,0:01:00,RES18-00150,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:09:30 UTC 2019,-38.3647538,144.7856415,19.55316741,8,3,,3:09:00,1,3:10:00,0:01:00,RES18-00218,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:10:46 UTC 2019,-38.35548543,144.7580504,21.41174316,7.504,1,,3:09:00,1,3:11:00,0:02:00,RES18-00149,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:13:54 UTC 2019,-38.35410932,144.7597455,8.667724609,3.216,1,,3:13:00,1,3:14:00,0:01:00,RES18-00148,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:13:26 UTC 2019,-38.36299959,144.786102,1.716845337,8,3,,3:13:00,1,3:14:00,0:01:00,RES18-00219,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:17:34 UTC 2019,-38.35471767,144.7574536,11.68554688,6.432,1,,3:16:00,1,3:17:00,0:01:00,RES18-00147,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:21:23 UTC 2019,-38.35603372,144.7556958,14.09924316,5.36,1,,3:21:00,1,3:21:00,0:00:00,RES18-00146,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:24:02 UTC 2019,-38.36596319,144.7833485,16.30697704,6,3,,3:24:00,1,3:24:00,0:00:00,RES18-00221,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:27:07 UTC 2019,-38.36792856,144.7828316,23.78803573,4,3,,3:27:00,1,3:27:00,0:00:00,RES18-00222,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:27:54 UTC 2019,-38.35609815,144.7628631,-2.434997559,7.504,1,,3:27:00,1,3:28:00,0:01:00,RES18-00145,1,Summer,NEG,IS2404_NEG
Mon Jan 21 03:30:50 UTC 2019,-38.35774425,144.7632396,19.45141602,3.216,1,,3:30:00,1,3:31:00,0:01:00,RES18-00144,1,Summer,39.36,IS2404_POS
Mon Jan 21 03:32:16 UTC 2019,-38.36684593,144.7805941,21.06903859,8,3,,3:32:00,1,3:33:00,0:01:00,RES18-00223,1,Summer,NEG,IS2404_NEG
